,townland,town,population,lat,lng
1129,Gortnalughoge,Ros Goill,9.0,55.23416700000001,-7.795278
1130,Gortnamuck,Cloghard,36.0,54.639669700000006,-8.4883866
1131,Gortnamucklagh,Na Gleannta,440.0,54.79716625,-8.29591316565676
1132,Gortnasate,Anagaire,24.0,55.033333,-8.4
1133,Gortnasillagh,Na Gleannta,41.0,54.82745395,-8.337047316194258
1134,Gortnaskea,Birdstown,103.0,55.0778307,-7.3568024
1135,Gortnaskeagh,Kilmacrenan,53.0,55.0439427,-7.772088179765809
1136,Gortnatraw North,Fánaid Thiar,20.0,55.2307649,-7.749591453641321
1137,Gortnatraw South,An Cheathrú Chaol,184.0,55.1468521,-7.651753270260485
1138,Gortnavern (ED Gortnavern),Gortnavern,110.0,55.01722235,-7.732322646120237
1139,Gortnavern (ED Millford),Millford,11.0,55.11876655,-7.666508539134327
1140,Gortree,Castleforward,98.0,54.976667000000006,-7.526944
1141,Gortyarrigan,Desertegny,75.0,55.17642885,-7.4716527135054545
1142,Grahamsland,Castlefinn,326.0,54.80857035,-7.599556512084444
1143,Grahamstown,Ballintra,11.0,54.5845051,-8.136888660936528
1144,Grange (ED Burt),Burt,8.0,55.02366155,-7.507668280854631
1145,Grange (ED Inch Island),Inch Island,120.0,55.02235,-7.50471
1146,Gransha,Buncrana Rural,110.0,55.1177159,-7.436250003179638
1147,Grawky,Manorcunningham,10.0,54.95677545,-7.592150025682645
1148,Greaghs,Laghy,43.0,54.6211668,-7.9968632669354145
1149,Greenan,Loch Iascaigh,24.0,54.71769065,-8.06352666222968
1150,Greenans,An Ghrafaidh,6.0,54.79914960000001,-8.18283376371382
1151,Greenfield,Convoy,105.0,54.857020999999996,-7.675949
1152,Greenfort Demesne,Grianfort,10.0,55.19781145,-7.630021501140955
1153,Greenhill (ED Castlewray),Castlewray,64.0,54.97455550000001,-7.6611406
1154,Greenhill (ED Dunfanaghy),Dún Fionnachaidh,25.0,55.1575441,-7.991418227977165
1155,Greenhills,Stranorlar,27.0,54.8471768,-7.6411921
1156,Grogagh,An Craoslach,31.0,55.10470685,-7.917289494480928
1157,Grousehall,Grousehall,37.0,54.60836020000001,-7.769223201958864
1158,Grovehall or Newtowngrove,Ballyarr,33.0,55.037053,-7.720565
1159,Gulladoo,Moville,361.0,55.21079065,-7.0486213208631625
1160,Guystown,Clonleigh North,22.0,54.8479289,-7.534705418731109
1161,Halftown,Urney West,28.0,54.7814667,-7.5620536
1162,Hall Demesne,Tantallon,184.0,54.639650100000004,-8.196852327886859
1163,Haugh,Haugh,14.0,54.7003377,-8.107540963218597
1164,Haw (ED Clonleigh South),Clonleigh South,32.0,54.816298200000006,-7.510516028087522
1165,Haw (ED Killea),Killea,64.0,54.9595419,-7.468651299999999
1166,Heneys,Haugh,73.0,54.67896665,-8.088056485512194
1167,Hollands,Clonleigh North,11.0,54.86130229999999,-7.511824495710531
1168,Illies,Illies,100.0,55.148332999999994,-7.331944
1169,Illion (Aran Island),Árainn Mhór,33.0,54.98618065,-8.531350462743651
1170,Imlick,Killea,6.0,54.97138489999999,-7.4163818
1171,Inch Level (ED Burt),Burt,12.0,55.04625125,-7.446175437131464
1172,Inishfad,Ballintra,9.0,54.5825548,-8.185499911142532
1173,Inniskil (ED Church Hill),Mín an Lábáin,10.0,54.95559545,-7.958597291080217
1174,Inver Glebe,Inver,96.0,54.65207445,-8.283539383200925
1175,Ironworks,Stranorlar,9.0,54.80435155,-7.809569822155456
1176,Island Roy,Ros Goill,12.0,55.191122299999996,-7.79532035597863
1177,Keadew,Inis Mhic an Doirn,235.0,54.79093979999999,-8.446694800000001
1178,Keadew Upper,Clogher,17.0,54.70762545,-7.952539935419285
1179,Keadew Lower,Clogher,15.0,54.696391000000006,-7.997172
1180,Keeldrum,Clogher,19.0,54.66775870000001,-8.070800434973807
1181,Keeldrum Lower,Gort an Choirce,57.0,55.1128562,-8.149554137111153
1182,Keeldrum Upper,Gort an Choirce,87.0,55.06958445,-8.169786230631402
1183,Keeloges (ED Church Hill),Mín an Lábáin,77.0,54.9809238,-7.8841427006678115
1184,Keeloges (ED Inver),Inver,56.0,54.6650245,-8.284792462709671
1185,Keenagh,Ardmalin,25.0,55.345,-7.314444
1186,Keenaghan (ED Edenacarnan),Edenacarnan,127.0,55.014734600000004,-7.771440677421009
1187,Keenaghan (ED Kilcar),Cill Charthaigh,122.0,54.6368134,-8.577857801539473
1188,Keshends,Castleforward,35.0,54.99837105,-7.475293973969184
1189,Kilaned,Cill Ghabhlaigh,21.0,54.70415210000001,-8.736237343595427
1190,Kilbarron,Ballyshannon Rural,116.0,54.537758200000006,-8.228385282315518
1191,Kilbeg,Cill Charthaigh,77.0,54.627276050000006,-8.614082416819137
1192,Kilcaddan,Gleneely,18.0,54.79305600000001,-7.714167
1193,Kilcar,Cill Charthaigh,57.0,54.63260699999999,-8.592366499999999
1194,Kilcasey,Cill Charthaigh,63.0,54.652778000000005,-8.594722
1195,Kilclooney Beg,Dawros,60.0,54.82263070000001,-8.443606277830664
1196,Kilclooney More,Dawros,37.0,54.81421195,-8.436755502760736
1197,Kilconnell or Glebe,Kilmacrenan,88.0,55.03903100000001,-7.786839
1198,Kilcreen,Rathmelton,44.0,55.0284324,-7.614994046972084
1199,Kildarragh,Críoch na Sméar,54.0,55.13179125,-8.000483061618121
1200,Kildoney Glebe,Ballyshannon Rural,86.0,54.52333735,-8.253489109541537
1201,Kildrum Lower,Killea,49.0,54.9743127,-7.4092579
1202,Kildrum Upper,Killea,163.0,54.97962679999999,-7.418887314014799
1203,Kilgole,Ballintra,9.0,54.7665226,-8.4183664
1204,Kilkenny,Maas,14.0,54.7806501,-7.726250200000001
1205,Kill (ED Carrickart),Carraig Airt,49.0,55.14709920000001,-7.8158837
1206,Kill (ED Dunfanaghy),Dún Fionnachaidh,162.0,55.17549680000001,-7.957513986556678
1207,Kill (ED Largymore),An Leargaidh Mhór,35.0,54.632445499999996,-8.523411429
1208,Killaghtee,Dunkineely,16.0,54.62670065,-8.374062963557883
1209,Killindarragh,Anagaire,30.0,55.023552,-8.268303999999999
1210,Killavee,Grianfort,11.0,55.193436,-7.626742999999999
1211,Killeen,Carrickboy,31.0,54.494466,-8.193771
1212,Killin (ED Bonnyglen),Bonnyglen,30.0,54.69498345,-8.264832742676234
1213,Killin (ED Malin),Malin,12.0,55.32003785,-7.300619419288258
1214,Killinangel Beg,Ballintra,22.0,54.553032900000005,-8.17840657495852
1215,Killinangel More,Ballintra,22.0,54.56158720000001,-8.178498172265902
1216,Killoughcarran,Caisleán na dTuath,36.0,55.109437,-7.894713412950597
1217,Killult,Na Croisbhealaí,186.0,55.132335499999996,-8.1297894
1218,Killultan,Dunkineely,7.0,54.586791000000005,-8.43406
1219,Killybegs,Killybegs,555.0,54.6362345,-8.4442592
1220,Killyclug,Edenacarnan,466.0,54.975556000000005,-7.773889
1221,Killydesert,Edenacarnan,23.0,54.997763799999994,-7.768346679394591
1222,Killydonnell,Rathmelton,33.0,55.01732555,-7.600130900431313
1223,Killygarvan Upper,Rathmullan,6.0,55.12136345,-7.534238084302567
1224,Killygordon,Killygordon,434.0,54.7972,-7.6833029999999995
1225,Killylastin,Edenacarnan,413.0,54.9793059,-7.755329423979053
1226,Killymasny,Killymasny,82.0,54.91775055,-7.8582026630949215
1227,Killynure or Wilson'sfort,Convoy,127.0,54.846070999999995,-7.714397
1228,Killyverry,Newtown Cunningham,82.0,54.991944,-7.541944
1229,Kilmackilloo,Críoch na Sméar,59.0,55.11546175,-7.924095572691519
1230,Kilmacreddan,Inver,60.0,54.640969999999996,-8.31754862619508
1231,Kilmacrenan,Kilmacrenan,535.0,55.0305186,-7.7792107999999995
1232,Kilmonaster Lower,Clonleigh South,15.0,54.83241955,-7.576897351812128
1233,Kilmonaster Middle,Clonleigh South,20.0,54.82660405,-7.5756016858330355
1234,Kilmore,Gartán,26.0,55.02273595,-7.87754773454637
1235,Kilpheak,Killymasny,48.0,54.9450132,-7.879034972773844
1236,Kilrean,An Clochán,23.0,54.781108999999994,-8.3200694
1237,Kilrean Lower,Ard an Rátha,14.0,54.777645400000004,-8.343527941962844
1238,Kilrean Upper,Ard an Rátha,136.0,54.769781900000005,-8.301648667394844
1239,Kilross,Stranorlar,19.0,54.834722,-7.745278
1240,Kiltole,Figart,461.0,54.8590549,-7.647098759225892
1241,Kiltown,Killygordon,10.0,54.799507299999995,-7.661333225060752
1242,Kiltoy,Castlewray,101.0,54.963128000000005,-7.7013665
1243,Kiltyfergal,An Clochán,63.0,54.82623555,-7.904346319043093
1244,Kimmid,Pettigoe,19.0,54.55528985,-7.850728446489402
1245,Kincaslough,Inis Mhic an Doirn,37.0,55.02523589999999,-8.39086010962452
1246,Kincraigy,Kincraigy,49.0,54.92192025,-7.647683908182381
1247,Kindroghed,Gleneely,16.0,55.26277660000001,-7.1338873
1248,Kingarrow,Baile na Finne,26.0,54.9,-8.038333
1249,Kinletter,Knock,66.0,54.761018299999996,-7.787370441727608
1250,Kinnacally,St. Johnstown,31.0,54.931427,-7.493475510503178
1251,Kinnaderry,An Clochán,31.0,54.82716995,-7.8796099001471305
1252,Kinnagoe,Illies,91.0,55.161708,-7.403253599999999
1253,Kinnakillew,Cill Ghabhlaigh,33.0,54.7166813,-8.696723
1254,Kinnalargy,Ros Goill,73.0,55.1989306,-7.819748307587982
1255,Kinnalough,Fánaid Thuaidh,21.0,55.2369188,-7.67153700381073
1256,Kinnea,Dunaff,100.0,55.2743353,-7.4736561624109825
1257,Kinnoghty,Gleann Gheis,44.0,54.76196405,-8.44142316481868
1258,Kirkneedy,Killymasny,27.0,54.906641799999996,-7.808257000000001
1259,Kirkstown,Ballymacool,103.0,54.958372999999995,-7.7822371
1260,Knader,Ballyshannon Rural,83.0,54.5028611,-8.150397834189384
1261,Knock (ED Culdaff),Culdaff,15.0,55.28854575,-7.143460358045938
1262,Knock (ED Knock),Knock,160.0,54.78003455,-7.771837231720218
1263,Knockagar,Eanymore,30.0,54.68430290000001,-8.167740171732483
1264,Knockagarran,Convoy,65.0,54.838885999999995,-7.7229106481255805
1265,Knockamany,Ardmalin,10.0,55.3295666,-7.332341809219532
1266,Knockastoller,Machaire Chlochair,273.0,55.05091165,-8.293999798467521
1267,Knockbrack (ED Carrowkeel),An Cheathrú Chaol,25.0,55.18852745,-7.643027754407778
1268,Knockbrack (ED Magheraboy),Magheraboy,135.0,54.913332999999994,-7.683056
1269,Knockergrana,Culdaff,8.0,55.26782155,-7.131749228771336
1270,Knockfair,Stranorlar,20.0,54.81606,-7.755338
1271,Knockfola,Mín an Chladaigh,182.0,55.142222,-8.28
1272,Knockglass,Ardmalin,6.0,55.3278776,-7.313148614392482
1273,Knocknabollan,Kilmacrenan,41.0,55.0500011,-7.811387791430438
1274,Knocknafaugher,Ards,17.0,55.1685793,-7.939602000000001
1275,Knocknahorna,Inver,41.0,54.64493515,-8.325329930989806
1276,Knocknamona,Letterkenny Rural,353.0,54.9635762,-7.724591703995339
1277,Knocknashangan,Carrickboy,12.0,54.47740125,-8.118386245175872
1278,Knockrawer,Castlefinn,16.0,54.8304027,-8.192536800000001
1279,Knockybrin,Castlewray,49.0,54.9835076,-7.7063369999999995
1280,Labbadish,Kincraigy,77.0,54.933333,-7.616667
1281,Lackagh,Dawros,43.0,54.83916465,-8.484832459803924
1282,Lackcrom,Haugh,13.0,54.70333299999999,-8.117778
1283,Lacklea,An Ghrafaidh,14.0,54.78403705,-8.178673137166317
1284,Lacklom,Ballintra,14.0,54.58601555,-8.156118842437415
1285,Lacknacoo,Gartán,20.0,55.0099128,-7.9201252235752
1286,Laconnell,Inis Caoil,35.0,54.760278,-8.499722
1287,Laddan,Fánaid Thiar,16.0,55.22406105,-7.727628429260122
1288,Lagacurry,Ballyliffin,59.0,55.31,-7.339722
1289,Laghy,Laghy,82.0,54.615635399999995,-8.0884261
1290,Laheen,Cavangarden,30.0,54.537778,-8.138889
1291,Lane Head,Castlewray,33.0,55.062444799999994,-7.354468600000001
1292,Laraghirril,Culdaff,40.0,55.26640075,-7.162529796503974
1293,Larganreagh,Ros Goill,124.0,55.199167,-7.83
1294,Largnalarkan,Baile na Finne,11.0,54.88114,-8.034993759162896
1295,Largnalore,An Clochán,22.0,54.84748845,-7.852218441914602
1296,Largybrack,Inis Caoil,8.0,54.73601975,-8.599827124720608
1297,Largymore,An Leargaidh Mhór,11.0,54.62781700000001,-8.540409
1298,Largynagreana,Killybegs,9.0,54.64931615,-8.459740814524741
1299,Largysillagh,Crownarad,75.0,54.64177995,-8.510851478395796
1300,Leabgarrow (Aran Island),Árainn Mhór,115.0,54.99506525,-8.503475483498871
1301,Leabrannagh (Aran Island),Árainn Mhór,23.0,54.9789541,-8.528841664717929
1302,Leaght,Killygordon,79.0,54.816111,-7.6475
1303,Leamacrossan,Whitecastle,25.0,55.1503333,-7.247043762223097
1304,Leamagowra,Inis Caoil,3.0,54.72531605,-8.507686062139872
1305,Leat Beg,Fánaid Thiar,25.0,55.20067955,-7.762193584225527
1306,Leckbeg,Inis Mhic an Doirn,21.0,54.9866901,-8.43807560898458
1307,Leckenagh,Inis Mhic an Doirn,145.0,54.9764449,-8.418978072925992
1308,Lederg,Desertegny,17.0,55.21420985,-7.526188940018315
1309,Lefinn,Inis Mhic an Doirn,36.0,54.97770555,-8.377547478862093
1310,Legacurry,Tullynaught,8.0,54.62418475,-8.123067415989398
1311,Legaltan,Ballyshannon Rural,31.0,54.52007445,-8.192151659557501
1312,Legboy,Grianfort,8.0,55.20534129999999,-7.672454300000001
1313,Leggandorragh,Clonleigh South,8.0,54.82486065,-7.508304991766128
1314,Leghawny,Tullynaught,89.0,54.66390885,-8.006108900237969
1315,Legland (ED Killygarvan),Killygarvan,5.0,55.11784425000001,-7.572796054792197
1316,Legland (ED Lettermore),Lettermore,20.0,54.875876700000006,-7.77327651676551
1317,Legmuckduff,Glenalla,36.0,55.0741693,-7.675654029671903
1318,Legnabraid or Cunninghamstown,Clonleigh South,21.0,54.81661,-7.564094
1319,Legnahoory,Edenacarnan,111.0,55.003611,-7.804722
1320,Legnanornoge,Ballintra,25.0,54.5722945,-8.080149743121396
1321,Legnatraw,St. Johnstown,55.0,54.9109889,-7.498275960506938
1322,Lehardan,Cnoc Colbha,60.0,55.14305600000001,-7.564444
1323,Leitrim (ED Castleforward),Castleforward,16.0,54.989680299999996,-7.450547497064778
1324,Leitrim (ED Turmone),Turmone,60.0,55.24516345,-7.09460130393947
1325,Lenan,Dunaff,102.0,55.250556,-7.515833
1326,Lergadaghtan (ED Glencolumbkille),Gleann Cholm Cille,32.0,54.63629215,-8.647612241168673
1327,Lergadaghtan (ED Largymore),An Leargaidh Mhór,8.0,54.61906065,-8.576160298474361
1328,Lergynasearhagh,Inis Caoil,10.0,54.726891599999995,-8.568632152933219
1329,Letter (ED Dunaff),Dunaff,115.0,55.26337829999999,-7.486520070656372
1330,Letter (ED Fahan),Fahan,33.0,55.0821105,-7.4381727
1331,Letter (ED Kilmacrenan),Kilmacrenan,129.0,55.03036625,-7.748071980551991
1332,Letter (ED Largymore),An Leargaidh Mhór,41.0,54.62774770000001,-8.57038102088729
1333,Letterbarra,Eanymore,61.0,54.69055600000001,-8.181667
1334,Letterbrick,An Clochán,82.0,54.8653411,-7.988676270917969
1335,Lettercau,Cró Bheithe,19.0,54.97817405,-8.283045604848073
1336,Lettercran,Grousehall,9.0,54.60928765,-7.719560366188578
1337,Letterfad (ED Eanymore),Eanymore,26.0,54.7227755,-8.166154374912235
1338,Letterfad (ED Kilmacrenan),Kilmacrenan,10.0,55.04569,-7.794540601736784
1339,Lettergull,Feddyglass,16.0,54.900889799999995,-7.525696099999999
1340,Letterilly,Na Gleannta,49.0,54.80977855,-8.325628331011986
1341,Letterkenny,Letterkenny Urban,2199.0,54.9517933,-7.7354381
1342,Letterleague,Corravaddy,86.0,54.918520900000004,-7.7705328
1343,Lettermakenny,Stranorlar,66.0,54.82833299999999,-7.787222
1344,Lettermore (ED Binbane),An Bhinn Bhán,10.0,54.711667000000006,-8.242222
1345,Lettermore (ED Lettermore),Lettermore,45.0,54.8615998,-7.7705697
1346,Lettershanbo (ED Cloghan),An Clochán,42.0,54.8509339,-7.888774404209863
1347,Lettershanbo (ED Lettermore),Lettermore,21.0,54.8821757,-7.814504858599688
1348,Lettertreane,Eanymore,38.0,54.70321745,-8.180357510526191
1349,Liafin,Desertegny,106.0,55.18368605000001,-7.494987136950276
1350,Lifford,Clonleigh South,408.0,54.83308879999999,-7.483624099999999
1351,Lifford Common,Clonleigh South,239.0,54.83635485,-7.498166653700565
1352,Linsfort,Desertegny,89.0,55.171943999999996,-7.497222
1353,Lisavaddy,Corkermore,7.0,54.656389000000004,-8.352222
1354,Lisclamerty,Kincraigy,26.0,54.916080750000006,-7.6245406846459325
1355,Liscooly,Killygordon,19.0,54.799443999999994,-7.642778
1356,Lisfannan (ED Burt),Burt,19.0,55.04050545,-7.402396716989156
1357,Lisfannan (ED Fahan),Fahan,219.0,55.090936,-7.47803
1358,Liskeeraghan,Gleann Gheis,16.0,54.786295,-8.482102000074624
1359,Liskeran,Stranorlar,11.0,54.84069195,-7.7967106843000735
1360,Liskey,Clonleigh North,41.0,54.84533620000001,-7.552512400850219
1361,Lismintan or Ballyruddelly,Ballintra,98.0,54.580739,-8.113828
1362,Lismoghry,Treantaghmucklagh,70.0,54.938123399999995,-7.549968499999999
1363,Lismonaghan,Corravaddy,696.0,54.9342236,-7.7404747
1364,Lismullyduff,Gleneely,109.0,54.7464027,-7.7453867
1365,Lisnamulligan,Cloghard,28.0,54.77987930000001,-7.618182375421973
1366,Lisnanees Upper,Castlewray,35.0,54.98752339999999,-7.6905984
1367,Lisnapaste,Ballintra,84.0,54.593417,-8.085552791241305
1368,Lisnaree (ED Stranorlar),Stranorlar,19.0,54.83536225,-7.739464710189099
1369,Lisnenan,Letterkenny Rural,633.0,54.97079889999999,-7.7082992
1370,Lissacholly,Carrickboy,56.0,54.47762879999999,-8.142771635670812
1371,Listack,Corravaddy,8.0,54.91055600000001,-7.770556
1372,Listannagh,Feddyglass,15.0,54.88372,-7.509562184110836
1373,Listellian,Magheraboy,233.0,54.9193197,-7.697742900000001
1374,Listicall Lower,Killea,58.0,54.96757395,-7.47869807173079
1375,Listicall Upper,Killea,15.0,54.9648935,-7.498085583744003
1376,Longfield (ED Lettermacaward),Leitir Mhic an Bhaird,15.0,54.84819505,-8.331350045630959
1377,Longhill (ED Glenalla),Glenalla,12.0,55.07059520000001,-7.640005554358829
1378,Losset,Gartán,43.0,55.031667000000006,-7.882778
1379,Loughagannon,Castlewray,27.0,54.9957402,-7.694997272880753
1380,Loughagher,Cró Bheithe,11.0,54.97335875,-8.235716678084511
1381,Loughanure,Anagaire,387.0,54.997222,-8.290833000000001
1382,Loughaskerry,An Tearmann,12.0,55.0345581,-7.9213167
1383,Lougheask Demesne,Loch Iascaigh,89.0,54.68933979999999,-8.066009334193245
1384,Lougherbraghy,Malin,30.0,55.33752245,-7.234732142203707
1385,Loughfad (ED Maas),Maas,70.0,54.8240106,-8.409366338727011
1386,Loughmuck,Gleann Léithín,8.0,54.8539213,-8.117659562499995
1387,Loughmuilt,Dunkineely,19.0,54.67092725,-8.369748002084451
1388,Loughnagin,Castlewray,243.0,54.9714402,-7.690673279811811
1389,Loughros Glebe,Glenalla,26.0,55.07590775,-7.665458489259043
1390,Loughsalt,An Machaire,9.0,54.91611795,-8.397685471159091
1391,Loughnambraddan,Baile na Finne,14.0,54.87108170000001,-8.14422884926818
1392,Lower Maymore,St. Johnstown,41.0,54.91213045,-7.456948598635738
1393,Luddan,Buncrana Rural,317.0,55.116111,-7.451111
1394,Lughveen,An Ghrafaidh,7.0,54.8451801,-8.088217803308327
1395,Lunniagh,Machaire Chlochair,170.0,55.09422375,-8.297973123258103
1396,Lurgabrack,Dún Fionnachaidh,50.0,55.18847589999999,-7.995230872395125
1397,Lurgan,Ballintra,12.0,54.54869650000001,-8.159393077322562
1398,Lurganboy (ED Ardara),Ard an Rátha,13.0,54.76052095,-8.396654871320338
1399,Lurganboy (ED Donegal),Donegal,32.0,55.124441299999994,-7.5842244999999995
1400,Lurganboy (ED Greenfort),Grianfort,3.0,55.22293485,-7.6122913085022
1401,Lurganboy (ED Killygarvan),Killygarvan,22.0,55.124441299999994,-7.5842244999999995
1402,Lurganbrack,Cnoc Colbha,20.0,55.16616915,-7.59587518700738
1403,Lurganshannagh,Clonleigh North,14.0,54.8498291,-7.568772620725559
1404,Lurgy,Magheraboy,17.0,54.920186,-7.683222852976933
1405,Lurgybrack,Magheraboy,18.0,54.9347817,-7.6978331016207475
1406,Maas,Maas,59.0,54.82695475,-8.36440883728044
1407,Macmeenstown,Convoy,26.0,54.86859775,-7.685156737947245
1408,Madavagh,Leitir Mhic an Bhaird,61.0,54.85411070000001,-8.30604368408872
1409,Magheestown,Figart,15.0,54.89561365,-7.585203130087963
1410,Maghera,Inis Caoil,8.0,54.762070400000006,-8.527170199999999
1411,Maghera Beg,Manorcunningham,37.0,54.9655951,-7.6146580315811905
1412,Maghera More,Manorcunningham,13.0,54.9580048,-7.628629275731421
1413,Magherabeg (ED Fahan),Fahan,149.0,55.0665716,-7.4429506
1414,Magherabeg (ED Rosguill),Ros Goill,93.0,55.20000885,-7.82877515160553
1415,Magherablad,Caisleán na dTuath,24.0,55.13495965,-7.885065097635659
1416,Magheraboy (ED Killygordon),Killygordon,85.0,54.80667225000001,-7.654515800063867
1417,Magheraboy (ED Magheraboy),Magheraboy,45.0,54.93977615,-7.660819385528683
1418,Magheraboy (ED Raphoe),Raphoe,68.0,54.87620275,-7.588098122825242
1419,Magheracar,Bundoran Rural/Bundoran Urban,1285.0,54.47085865,-8.287791946358329
1420,Magheraclogher,Machaire Chlochair,444.0,55.06415115,-8.298831932557864
1421,Magheracloy,Treantaghmucklagh,32.0,54.92114945,-7.520483427922965
1422,Magheracorran,Convoy,47.0,54.8469016,-7.734162239004634
1423,Magheradrumman (ED Ballyarr),Ballyarr,108.0,55.06397035000001,-7.681033898809526
1424,Magheradrumman (ED Fanad North),Fánaid Thuaidh,65.0,55.23873115,-7.664773447813076
1425,Magheradrumman (ED Gleneganon),Glennagannon,232.0,55.22464235,-7.213488679679202
1426,Magheragallan,Machaire Chlochair,214.0,55.08097985,-8.300329680668629
1427,Magherahaan,Raphoe,40.0,54.86177785,-7.588554335004085
1428,Magherahee,Castlefinn,20.0,54.84549975,-7.637229024521325
1429,Magheralahan,Whitecastle,6.0,55.2756204,-7.3268302
1430,Magheramagorgan,Carraig Airt,9.0,55.1636968,-7.821791866186953
1431,Magheramenagh,Dún Fionnachaidh,39.0,55.1558427,-8.001232918983304
1432,Magheranan,Castlewray,446.0,54.956933400000004,-7.699073178683693
1433,Magheranappan,Convoy,91.0,54.863034,-7.713599925948211
1434,Magheranaul,Ballyliffin,52.0,55.293068999999996,-7.330610000000001
1435,Magherapaste,Stranorlar,18.0,54.80955805,-7.7819483824820885
1436,Magherareagh,Castlefinn,23.0,54.79982915,-7.557437335628843
1437,Magheraroarty (ED Creeslough),An Craoslach,14.0,55.12844875,-7.894247577332432
1438,Magheraroarty (ED Gortahork),Gort an Choirce,217.0,55.14111460000001,-8.172833500000001
1439,Magheraroarty Mountain,Gort an Choirce,41.0,55.1057655,-8.210448296399933
1440,Magherasollus,Figart,31.0,54.88459825,-7.582081310279424
1441,Magheravall or Midcut,Lettermore,12.0,54.854126,-7.811942
1442,Magherawardan,An Cheathrú Chaol,33.0,55.18139995,-7.603838675722453
1443,Maghery Glebe,An Machaire,100.0,54.92744405,-8.435189167726218
1444,Magheryard,Malin,26.0,55.29782120000001,-7.3179354000000005
1445,Magherycallaghan,Urney West,18.0,54.78838155,-7.561789385452553
1446,Malin Beg,Málainn Bhig,80.0,54.66841579999999,-8.7817659
1447,Malin More,Málainn Bhig,116.0,54.6873715,-8.753587014238793
1448,Manorcunningham,Manorcunningham,294.0,54.954640500000004,-7.622269500000001
1449,Manorcunningham Churchland,Manorcunningham,264.0,54.9513711,-7.626596888007837
1450,Marblehill,Ards,5.0,55.17433835,-7.904136368934225
1451,Masiness,An Craoslach,104.0,55.129818799999995,-7.914316
1452,Massreagh,Kilmacrenan,146.0,55.021741000000006,-7.788505000000001
1453,Meenabaltin,Whitecastle,21.0,55.16624295,-7.216175913432098
1454,Meenabollagan,An Machaire,59.0,54.926,-8.385481
1455,Meenabrock (ED Corkermore),Corkermore,44.0,54.67405575,-8.346682903763009
1456,Meenacahan,An Bhinn Bhán,23.0,54.72663275,-8.265646153518116
1457,Meenacally,Donegal,30.0,54.6810705,-8.150450330842402
1458,Meenacargagh or Raneany Barr,Laghy,14.0,54.630347,-7.991869
1459,Meenacarn,Leitir Mhic an Bhaird,20.0,54.88188829999999,-8.3143394
1460,Meenachallow,Na Gleannta,74.0,54.783333,-8.271666999999999
1461,Meenacharvy,Cill Ghabhlaigh,38.0,54.71741305000001,-8.620455334592798
1462,Meenaclady,Mín an Chladaigh,93.0,55.12056045,-8.262390325461165
1463,Meenacross (ED Kilgoly),Cill Ghabhlaigh,13.0,54.724722,-8.651389
1464,Meenacross (ED Maghery),An Machaire,36.0,54.907778,-8.382222
1465,Meenacung (ED Magheraclogher),Machaire Chlochair,19.0,55.045544799999995,-8.192144800000001
1466,Meenadiff (ED Kilgoly),Cill Ghabhlaigh,14.0,54.72003539999999,-8.647609866889837
1467,Meenadiff (ED Mintiaghs),Mintiaghs,8.0,55.21898829999999,-7.410008500000001
1468,Meenadoan,Baile na Finne,20.0,54.897737,-8.078441
1469,Meenadreen (ED Kilgoly),Cill Ghabhlaigh,9.0,54.719443999999996,-8.663889
1470,Meenadreen (ED Tullynaught),Tullynaught,24.0,54.65681725,-7.986983290386977
1471,Meenaduff,Machaire Chlochair,89.0,55.2279274,-7.4115690999999995
1472,Meenagolan (ED Fintown),Baile na Finne,34.0,54.86665455000001,-8.027560954841952
1473,Meenagolan (ED Gleneely),Gleneely,29.0,54.733889000000005,-7.745556
1474,Meenagory,Mintiaghs,226.0,55.167927950000006,-7.4541218887709455
1475,Meenagowan,Leitir Mhic an Bhaird,50.0,54.848572499999996,-8.320202794747733
1476,Meenagowna,Inis Mhic an Doirn,18.0,54.9954667,-8.438396133016894
1477,Meenagran,An Bhinn Bhán,21.0,54.70399305,-8.249868293133224
1478,Meenagrauv (ED Altnapaste),Allt na Péiste,24.0,54.80423505,-7.89299899465256
1479,Meenagrillagh,Maas,6.0,54.80470915,-8.417388300229891
1480,Meenagrubby,An Ghrafaidh,12.0,54.81905605,-8.135574087632968
1481,Meenahinnis,Gleneely,22.0,54.7548399,-7.739761040145288
1482,Meenahoney,Killygordon,11.0,54.81628555,-7.622775956728977
1483,Meenahorna,An Clochán,6.0,54.85206995,-7.863712786476243
1484,Meenakillew,Gleann Gheis,25.0,54.71924195,-8.42949864925108
1485,Meenalaban,Lettermore,14.0,54.85876125,-7.835146855233388
1486,Meenalargan,Na Gleannta,24.0,54.825971100000004,-8.284419900000001
1487,Meenalecky,Anagaire,151.0,55.02894105,-8.285653909814291
1488,Meenalig,An Clochán,33.0,54.762213,-8.3378351
1489,Meenalooban,Desertegny,20.0,55.17617325,-7.506093098340693
1490,Meenamalragh,An Ghrafaidh,9.0,54.816521400000006,-8.210358037757809
1491,Meenamullaghan,Illies,12.0,55.14378195000001,-7.3754292919633375
1492,Meenanarwa,An Ghrafaidh,14.0,54.83100365,-8.099220175850682
1493,Meenaneary,Gleann Cholm Cille,79.0,54.69832505,-8.625194973594954
1494,Meenanillar,Machaire Chlochair,186.0,55.06559845,-8.263663031545653
1495,Meenasrone North,Gleann Léithín,15.0,54.86919029999999,-8.082701754777592
